formula,mpid,spacegroup.symbol,nature of band gap,structure,mean absolute deviation in relative bond length,max relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,avg_dev neighbor distance variation,composition,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,range Number,range AtomicRadius,range Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons
SrTcN3,mp-989530,C2/m,0,"Full Formula (Sr2 Tc2 N6)
Reduced Formula: SrTcN3
abc   :   6.551001   6.551001   6.708945
angles:  75.636297  75.636297  33.471067
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  Sr    0.61608  0.61608  0.67014         0
  1  Sr    0.38392  0.38392  0.32986         0
  2  Tc    0.15726  0.15726  0.1406         -0
  3  Tc    0.84274  0.84274  0.8594         -0
  4  N     0.31808  0.31808  0.98777         0
  5  N     0.0068   0.0068   0.09144        -0
  6  N     0.9932   0.9932   0.90856        -0
  7  N     0.15632  0.15632  0.4042          0
  8  N     0.68192  0.68192  0.01223         0
  9  N     0.84368  0.84368  0.5958          0",0.103112088,1.138473048,0.063037525,0.267877813,0.057444331,Sr1 Tc1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.52802,10.8,36,1.35,2.09,2,1.8,1,0,0.416666667
SrTcN3,mp-989627,C2/c,0,"Full Formula (Sr4 Tc4 N12)
Reduced Formula: SrTcN3
abc   :   7.600320   7.600320   6.180543
angles:  78.511149  78.511149  87.782910
Sites (20)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  Sr    0.32639  0.67361  0.25            0
  1  Sr    0.09228  0.90772  0.75           -0
  2  Sr    0.67361  0.32639  0.75            0
  3  Sr    0.90772  0.09228  0.25           -0
  4  Tc    0.37557  0.20181  0.25406        -0
  5  Tc    0.79819  0.62443  0.24594        -0
  6  Tc    0.20181  0.37557  0.75406        -0
  7  Tc    0.62443  0.79819  0.74594        -0
  8  N     0.67583  0.63313  0              -0
  9  N     0.23311  0.01205  0.33372        -0
 10  N     0.76689  0.98795  0.66628        -0
 11  N     0.86565  0.40567  0.33368         0
 12  N     0.98795  0.76689  0.16628        -0
 13  N     0.63313  0.67583  0.5            -0
 14  N     0.01205  0.23311  0.83372        -0
 15  N     0.32417  0.36687  0              -0
 16  N     0.36687  0.32417  0.5            -0
 17  N     0.59433  0.13435  0.16632         0
 18  N     0.13435  0.59433  0.66632         0
 19  N     0.40567  0.86565  0.83368         0",0.105550362,1.121882403,0.046195659,0.233437876,0.063576178,Sr1 Tc1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.52802,10.8,36,1.35,2.09,2,1.8,1,0,0.416666667
SrWN3,mp-989513,C2/m,0,"Full Formula (Sr2 W2 N6)
Reduced Formula: SrWN3
abc   :   6.553680   6.553680   6.713116
angles:  76.709708  76.709708  33.979970
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  Sr    0.61776  0.61776  0.66585         0
  1  Sr    0.38224  0.38224  0.33415         0
  2  W     0.84691  0.84691  0.86841        -0
  3  W     0.15309  0.15309  0.13159        -0
  4  N     0.84562  0.84562  0.60139         0
  5  N     0.00119  0.00119  0.10418         0
  6  N     0.99881  0.99881  0.89582         0
  7  N     0.68065  0.68065  0.02221        -0
  8  N     0.31935  0.31935  0.97779        -0
  9  N     0.15438  0.15438  0.39861         0",0.098606463,1.128538367,0.067548825,0.241294402,0.050693888,Sr1 W1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.69602,10.6,67,1.35,2.09,2,1.8,0.8,2.8,0.27027027
SrWN3,mp-989625,P1,0,"Full Formula (Sr2 W2 N6)
Reduced Formula: SrWN3
abc   :   3.694370   6.403120   6.724370
angles: 110.444592  96.780590  90.934537
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  Sr    0.03398  0.91717  0.36069        -0
  1  Sr    0.96332  0.38669  0.89245        -0
  2  W     0.52275  0.41713  0.36586         0
  3  W     0.44302  0.89533  0.87148         0
  4  N     0.03686  0.48743  0.31334        -0
  5  N     0.61784  0.7573   0.57331         0
  6  N     0.48269  0.72108  0.03286        -0
  7  N     0.91692  0.87329  0.73624        -0
  8  N     0.54177  0.24516  0.52835        -0
  9  N     0.48925  0.19454  0.05572        -0",0.101292823,1.136343461,0.080324169,0.261255871,0.050058313,Sr1 W1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.69602,10.6,67,1.35,2.09,2,1.8,0.8,2.8,0.27027027
ThTaN3,mp-10732,Pm-3m,1,"Full Formula (Th1 Ta1 N3)
Reduced Formula: ThTaN3
abc   :   4.064437   4.064437   4.064437
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Th    0    0    0           0
  1  Ta    0.5  0.5  0.5         0
  2  N     0.5  0    0.5        -0
  3  N     0.5  0.5  0          -0
  4  N     0    0.5  0.5        -0",0.084157582,1.116671577,0,0.12240775,0.05875572,Th1 Ta1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,91.001208,10.6,83,1.15,1.74,2,1.8,1,2.8,0.263157895
TiPN3,mp-989613,Amm2,0,"Full Formula (Ti1 P1 N3)
Reduced Formula: TiPN3
abc   :   5.054460   5.054460   2.834850
angles:  90.000000  90.000000 116.150065
Sites (5)
  #  SP          a        b    c    magmom
---  ----  -------  -------  ---  --------
  0  Ti    0.42105  0.57895  0          -0
  1  P     0.0745   0.9255   0.5         0
  2  N     0.71861  0.77223  0.5         0
  3  N     0.18612  0.81388  0           0
  4  N     0.22777  0.28139  0.5         0",0.114464063,1.104786324,0.072009431,0.242582727,0.074032282,Ti1 P1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1721724,12.8,15,0.75,1.5,2,2.4,0.4,0,0.416666667
TiPN3,mp-989624,C2/c,0,"Full Formula (Ti4 P4 N12)
Reduced Formula: TiPN3
abc   :   6.415331   6.415331   4.991254
angles:  81.486708  81.486708  85.561184
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0.717594  0.282406  0.75            -0
  1  Ti    0.895927  0.104073  0.25            -0
  2  Ti    0.282406  0.717594  0.25            -0
  3  Ti    0.104073  0.895927  0.75            -0
  4  P     0.21336   0.386252  0.794427        -0
  5  P     0.386252  0.21336   0.294427        -0
  6  P     0.78664   0.613748  0.205573        -0
  7  P     0.613748  0.78664   0.705573        -0
  8  N     0.289482  0.419255  0.092426         0
  9  N     0.025274  0.215293  0.861345        -0
 10  N     0.974726  0.784707  0.138655        -0
 11  N     0.419255  0.289482  0.592426         0
 12  N     0.614182  0.146931  0.131457         0
 13  N     0.385818  0.853069  0.868543         0
 14  N     0.853069  0.385818  0.368543         0
 15  N     0.710518  0.580745  0.907574         0
 16  N     0.784707  0.974726  0.638655        -0
 17  N     0.146931  0.614182  0.631457         0
 18  N     0.215293  0.025274  0.361345        -0
 19  N     0.580745  0.710518  0.407574         0",0.083815691,1.090633931,0.045501738,0.235042809,0.0647823,Ti1 P1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1721724,12.8,15,0.75,1.5,2,2.4,0.4,0,0.416666667
YMoN3,mp-989604,C2/c,0,"Full Formula (Y4 Mo4 N12)
Reduced Formula: YMoN3
abc   :   7.362665   7.362665   6.299921
angles:  73.361031  73.361031  81.479537
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Y     0.912095  0.087905  0.75             0
  1  Y     0.70683   0.29317   0.25             0
  2  Y     0.087905  0.912095  0.25             0
  3  Y     0.29317   0.70683   0.75             0
  4  Mo    0.799671  0.619855  0.773913         0
  5  Mo    0.200329  0.380145  0.226087         0
  6  Mo    0.619855  0.799671  0.273913         0
  7  Mo    0.380145  0.200329  0.726087         0
  8  N     0.219577  0.000548  0.845465         0
  9  N     0.366052  0.344825  0.430233        -0
 10  N     0.633948  0.655175  0.569767        -0
 11  N     0.623702  0.113861  0.661251        -0
 12  N     0.999452  0.780423  0.654535         0
 13  N     0.780423  0.999452  0.154535         0
 14  N     0.113861  0.623702  0.161251        -0
 15  N     0.886139  0.376298  0.838749        -0
 16  N     0.000548  0.219577  0.345465         0
 17  N     0.344825  0.366052  0.930233        -0
 18  N     0.655175  0.633948  0.069767        -0
 19  N     0.376298  0.886139  0.338749        -0",0.092446842,1.126666574,0.036476741,0.251341957,0.059068524,Y1 Mo1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37719,10.8,35,1.15,1.82,1.8,1.8,1.2,0,0.375
YWN3,mp-989645,P2_1/m,1,"Full Formula (Y2 W2 N6)
Reduced Formula: YWN3
abc   :   3.650970   5.766710   8.011130
angles:  71.970122  90.000000  90.000000
Sites (10)
  #  SP       a        b        c    magmom
---  ----  ----  -------  -------  --------
  0  Y     0.25  0.29576  0.40314        -0
  1  Y     0.75  0.70424  0.59686        -0
  2  W     0.25  0.11445  0.81942         0
  3  W     0.75  0.88555  0.18058         0
  4  N     0.75  0.06184  0.3377         -0
  5  N     0.75  0.5731   0.3452          0
  6  N     0.25  0.93816  0.6623         -0
  7  N     0.25  0.4269   0.6548          0
  8  N     0.25  0.87076  0.08958         0
  9  N     0.75  0.12924  0.91042         0",0.084224945,1.119964072,0.048794689,0.253162871,0.05382718,Y1 W1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.95319,10.8,67,1.15,1.82,2,1.8,1,2.8,0.263157895
YWN3,mp-989576,R3c,0,"Full Formula (Y2 W2 N6)
Reduced Formula: YWN3
abc   :   5.643130   5.643130   5.643130
angles:  59.321527  59.321527  59.321524
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  Y     0.26771  0.26771  0.26771        -0
  1  Y     0.76771  0.76771  0.76771        -0
  2  W     0.50752  0.50752  0.50752        -0
  3  W     0.00752  0.00752  0.00752        -0
  4  N     0.15351  0.73199  0.32097         0
  5  N     0.82097  0.23199  0.65351         0
  6  N     0.32097  0.15351  0.73199         0
  7  N     0.65351  0.82097  0.23199         0
  8  N     0.23199  0.65351  0.82097         0
  9  N     0.73199  0.32097  0.15351         0",0.072169666,1.060400512,0.079639537,0.149705878,0.024066774,Y1 W1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.95319,10.8,67,1.15,1.82,2,1.8,1,2.8,0.263157895
YWN3,mp-989407,Pmc2_1,0,"Full Formula (Y2 W2 N6)
Reduced Formula: YWN3
abc   :   3.594850   6.014530   6.135740
angles:  90.000000  90.000000  90.000000
Sites (10)
  #  SP      a        b        c    magmom
---  ----  ---  -------  -------  --------
  0  Y     0    0.15279  0.28853         0
  1  Y     0    0.84721  0.78853         0
  2  W     0.5  0.69084  0.31856        -0
  3  W     0.5  0.30916  0.81856        -0
  4  N     0.5  0.1067   0.58558        -0
  5  N     0.5  0.58516  0.69503        -0
  6  N     0    0.77205  0.41683         0
  7  N     0.5  0.8933   0.08558        -0
  8  N     0    0.22795  0.91683         0
  9  N     0.5  0.41484  0.19503        -0",0.072795942,1.069407603,0.070257488,0.165593293,0.033550778,Y1 W1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.95319,10.8,67,1.15,1.82,2,1.8,1,2.8,0.263157895
YWN3,mp-989609,Cmcm,0,"Full Formula (Y2 W2 N6)
Reduced Formula: YWN3
abc   :   6.848800   6.848800   6.070640
angles:  90.000000  90.000000 150.707018
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  Y     0.68527  0.31473  0.25            0
  1  Y     0.31473  0.68527  0.75            0
  2  W     0.0707   0.9293   0.75           -0
  3  W     0.9293   0.0707   0.25           -0
  4  N     0.16003  0.83997  0.98201         0
  5  N     0.83997  0.16003  0.48201         0
  6  N     0.50324  0.49676  0.75           -0
  7  N     0.83997  0.16003  0.01799         0
  8  N     0.16003  0.83997  0.51799         0
  9  N     0.49676  0.50324  0.25           -0",0.062802028,1.056009087,0.024902223,0.20234832,0.048142126,Y1 W1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.95319,10.8,67,1.15,1.82,2,1.8,1,2.8,0.263157895
YWN3,mp-989617,Ama2,0,"Full Formula (Y2 W2 N6)
Reduced Formula: YWN3
abc   :   7.848330   7.848330   3.763670
angles:  90.000000  90.000000 139.194368
Sites (10)
  #  SP          a        b     c    magmom
---  ----  -------  -------  ----  --------
  0  Y     0.41068  0.06924  0.25        -0
  1  Y     0.06924  0.41068  0.75        -0
  2  W     0.87662  0.6996   0.75         0
  3  W     0.6996   0.87662  0.25         0
  4  N     0.77056  0.16458  0.25        -0
  5  N     0.93372  0.82398  0.25        -0
  6  N     0.82398  0.93372  0.75        -0
  7  N     0.58323  0.34811  0.75         0
  8  N     0.16458  0.77056  0.75        -0
  9  N     0.34811  0.58323  0.25         0",0.085295918,1.136516088,0.059161133,0.238420831,0.064833,Y1 W1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.95319,10.8,67,1.15,1.82,2,1.8,1,2.8,0.263157895
YWN3,mp-989615,C2/c,0,"Full Formula (Y4 W4 N12)
Reduced Formula: YWN3
abc   :   7.386120   7.386120   6.310645
angles:  73.382440  73.382440  81.525895
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Y     0.711275  0.288725  0.75            -0
  1  Y     0.090236  0.909764  0.75            -0
  2  Y     0.288725  0.711275  0.25            -0
  3  Y     0.909764  0.090236  0.25            -0
  4  W     0.379861  0.201671  0.224884        -0
  5  W     0.620139  0.798329  0.775116        -0
  6  W     0.798329  0.620139  0.275116        -0
  7  W     0.201671  0.379861  0.724884        -0
  8  N     0.624876  0.114084  0.16008          0
  9  N     0.343488  0.366448  0.4274           0
 10  N     0.002356  0.21932   0.844939         0
 11  N     0.375124  0.885916  0.83992          0
 12  N     0.78068   0.997644  0.655061         0
 13  N     0.114084  0.624876  0.66008          0
 14  N     0.885916  0.375124  0.33992          0
 15  N     0.656512  0.633552  0.5726           0
 16  N     0.633552  0.656512  0.0726           0
 17  N     0.366448  0.343488  0.9274           0
 18  N     0.997644  0.78068   0.155061         0
 19  N     0.21932   0.002356  0.344939         0",0.092760781,1.125494396,0.039560907,0.251163446,0.059463761,Y1 W1 N3,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.95319,10.8,67,1.15,1.82,2,1.8,1,2.8,0.263157895
AgTe3I,mp-570431,Pmna,0,"Full Formula (Ag4 Te12 I4)
Reduced Formula: AgTe3I
abc   :   5.147745   8.806155  16.469045
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ag    0.300637  0.75      0.25            -0
  1  Ag    0.300637  0.75      0.75            -0
  2  Ag    0.699363  0.25      0.25            -0
  3  Ag    0.699363  0.25      0.75            -0
  4  Te    0.372979  0.717869  0               -0
  5  Te    0.63091   0.858865  0.127067        -0
  6  Te    0.372979  0.782131  0.5             -0
  7  Te    0.36909   0.141135  0.872933        -0
  8  Te    0.627021  0.217869  0.5             -0
  9  Te    0.63091   0.641135  0.372933        -0
 10  Te    0.36909   0.358865  0.372933        -0
 11  Te    0.627021  0.282131  0               -0
 12  Te    0.36909   0.141135  0.127067        -0
 13  Te    0.63091   0.858865  0.872933        -0
 14  Te    0.36909   0.358865  0.627067        -0
 15  Te    0.63091   0.641135  0.627067        -0
 16  I     0         0         0.67798         -0
 17  I     0         0.5       0.82202         -0
 18  I     0         0.5       0.17798         -0
 19  I     0         0         0.32202         -0",0.045305383,1.068540634,0.127903788,0.195358442,0.018759297,Ag1 Te3 I1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.514534,15.2,6,0.2,0.73,1.8,3.4,10,0,0.118421053
AlSiTe3,mp-31220,P-31m,0,"Full Formula (Al2 Si2 Te6)
Reduced Formula: AlSiTe3
abc   :   6.912803   6.912803   7.684091
angles:  90.000000  90.000000 120.000007
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Al    0.666667  0.333333  0.5             -0
  1  Al    0.333333  0.666667  0.5             -0
  2  Si    0         0         0.350431        -0
  3  Si    0         0         0.649569        -0
  4  Te    0         0.644511  0.732143         0
  5  Te    0.355489  0.355489  0.732143         0
  6  Te    0.644511  0         0.732143         0
  7  Te    0.644511  0.644511  0.267857         0
  8  Te    0         0.355489  0.267857         0
  9  Te    0.355489  0         0.267857         0",0.105275186,1.087729528,0.047445786,0.210032919,0.04950195,Al1 Si1 Te3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.57340772,15,39,0.3,0.49,2,3,6,0,0.181818182
BaSbTe3,mp-18291,P2_12_12_1,0,"Full Formula (Ba8 Sb8 Te24)
Reduced Formula: BaSbTe3
abc   :   4.617072  17.357667  18.358502
angles:  90.000000  90.000000  90.000000
Sites (40)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.25835   0.540151  0.666294         0
  1  Ba    0.75835   0.959849  0.333706         0
  2  Ba    0.74165   0.040151  0.833706         0
  3  Ba    0.24165   0.459849  0.166294         0
  4  Ba    0.262574  0.396027  0.904503         0
  5  Ba    0.762574  0.103973  0.095497         0
  6  Ba    0.737426  0.896027  0.595497         0
  7  Ba    0.237426  0.603973  0.404503         0
  8  Sb    0.775404  0.281176  0.69955         -0
  9  Sb    0.275404  0.218824  0.30045         -0
 10  Sb    0.224596  0.781176  0.80045         -0
 11  Sb    0.724596  0.718824  0.19955         -0
 12  Sb    0.729124  0.632309  0.970918        -0
 13  Sb    0.229124  0.867691  0.029082        -0
 14  Sb    0.270876  0.132309  0.529082        -0
 15  Sb    0.770876  0.367691  0.470918        -0
 16  Te    0.752145  0.475102  0.025385        -0
 17  Te    0.252145  0.024898  0.974615        -0
 18  Te    0.247855  0.975102  0.474615        -0
 19  Te    0.747855  0.524898  0.525385        -0
 20  Te    0.691545  0.288324  0.191852        -0
 21  Te    0.191545  0.211676  0.808148        -0
 22  Te    0.308455  0.788324  0.308148        -0
 23  Te    0.808455  0.711676  0.691852        -0
 24  Te    0.279512  0.681165  0.091963        -0
 25  Te    0.779512  0.818835  0.908037        -0
 26  Te    0.720488  0.181165  0.408037        -0
 27  Te    0.220488  0.318835  0.591963        -0
 28  Te    0.212845  0.736808  0.558677        -0
 29  Te    0.712845  0.763192  0.441323        -0
 30  Te    0.787155  0.236808  0.941323        -0
 31  Te    0.287155  0.263192  0.058677        -0
 32  Te    0.238192  0.397306  0.368394        -0
 33  Te    0.738192  0.102694  0.631606        -0
 34  Te    0.761808  0.897306  0.131606        -0
 35  Te    0.261808  0.602694  0.868394        -0
 36  Te    0.739089  0.567042  0.267027        -0
 37  Te    0.239089  0.932958  0.732973        -0
 38  Te    0.260911  0.067042  0.232973        -0
 39  Te    0.760911  0.432958  0.767027        -0",0.042957817,1.044571378,0.030857343,0.138246785,0.028396696,Ba1 Sb1 Te3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.3774,13,5,0.75,1.21,2,3,8,0,0.153846154
BiSbTe3,mp-1227340,R3m,1,"Full Formula (Bi1 Sb1 Te3)
Reduced Formula: BiSbTe3
abc   :  10.673070  10.673070  10.673070
angles:  23.722480  23.722480  23.722479
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Bi    0.601724  0.601724  0.601724        -0
  1  Sb    0.398606  0.398606  0.398606        -0
  2  Te    0.002003  0.002003  0.002003         0
  3  Te    0.212023  0.212023  0.212023         0
  4  Te    0.785645  0.785645  0.785645        -0",0.047312946,1.065442487,0.033880354,0.139767417,0.040929168,Bi1 Sb1 Te3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.70808,15.6,32,0.2,0.08,2,3.6,10,2.8,0.108695652
